hash,blockchain,transaction_type,amount,wallet_address,date,fee_crypto,fee_crypto_symbol,fee_usd,usd_ils_rate,fee_ils_standard,fee_ils_markup_6pct,crypto_amount_sent,error
0xb935fc444a25375fbce6fc289f0bf7e6d3abdb0d009e21563b73a2556c5aab24,ETH,send,0.105654,0xb5562b816af1b12ecb9e5c5790a5aa8b542d617d,2024-02-25,0.00071765,ETH,1.79,3.636,6.52,6.91,0.105654,
0x274a2238b468a1d0dbff85e8a23a97f1be1b09675eade23edab0d825b564c32c,USDT-ERC20,send,519.82346,0xe2bc3ee29b5f489ab624141043255a4f48032bce,2024-02-25,0.00241032,ETH,6.03,3.636,21.91,23.22,519.82346,
0x739c61831af9331b590de00903c52d0bbaf8b2b4b60716010bc17154a1fc8f70,USDT-ERC20,send,649.765806,0x40bf7a2c2230f0f08fc0b1c2f7cd77cb4322c332,2024-02-25,0.00199012,ETH,4.98,3.636,18.09,19.18,649.765806,
0x19623583b015ba5aa1c4bdf70a8f18d88ea22f21ba62b558a7359ac0af564247,USDT-ERC20,send,311.887584,0x8f18369f6148c927d999d7ba913ab1ce343e44c8,2024-02-25,0.00181461,ETH,4.54,3.636,16.49,17.48,311.887584,
63251a647274d4b19ae49a4cedf51d478a037f5c237e90ca4060b04e80498ab7,BTC,send,0.00510968,bc1q72mcqzqe52rrflk84fhjuljjvkkmkdzymq6t2n,2024-02-25,2.471e-05,BTC,1.11,3.636,4.04,4.29,0.00510968,
0x0eb380df6eda327c436583c972231b12a2a3b83870a178f26786402fb814d19b,ETH,send,0.004288,0x737388d48872ef950ee3ae272fd8cf940bc9bcc9,2024-02-25,0.00068397,ETH,1.71,3.636,6.22,6.59,0.004288,
0xa1bcf9ba25593b9167afad071c4f7e2cbe1547e71e83fa9883f6260fbcaa8f4b,USDT-ERC20,send,584.783155,0x737388d48872ef950ee3ae272fd8cf940bc9bcc9,2024-02-25,0.00213093,ETH,5.33,3.636,19.37,20.53,584.783155,
0x4ef6b86a3383763bffe2f4e4a917cf76a71a4a3ae34c5cf1b3d1f900acb21926,USDT-ERC20,send,519.812649,0x0a21262a4503388aa884ce356fb2bc9ed07e88b3,2024-02-25,0.00146011,ETH,3.65,3.636,13.27,14.07,519.812649,
0xdb5aa327b931d52a85159057be264f26aef46624f2c8f3cadac47c36b76ae278,USDT-ERC20,send,1299.609325,0x0a21262a4503388aa884ce356fb2bc9ed07e88b3,2024-02-25,0.00159849,ETH,4.0,3.636,14.53,15.4,1299.609325,
cbe44c5f7ca44dc6681eb5b6c2625ebea7dc7f8197027c5894c6b48a3fbc51f2,BTC,send,0.00625667,bc1qqpw2t6dhzxvlqjgvg57dxrz8a4unmmc7kz4484,2024-02-25,1.651e-05,BTC,0.74,3.636,2.7,2.86,0.00625667,
0x36587c06d3faa4b4fee7d814392b7c730a36289f00634f2c2c671471bb2f2e4b,ETH,send,0.093894,0x34f68debe1af27272a6d0da36a774b1530efeb8a,2024-02-25,0.00060427,ETH,1.51,3.636,5.49,5.82,0.093894,
0x5eedf0e596f2bc6cab8aeb093265ba1dc5c0c9de233d57235925d5d383600ddd,USDT-ERC20,send,311.906238,0xb3207469a352426d3a9f078c16930300889d3175,2024-02-25,0.00153405,ETH,3.84,3.636,13.94,14.78,311.906238,
0x982a3b319f628282528237be205028c465be3adce5f686a564b105973562b488,USDT-ERC20,send,51.984373,0xfdf5e73a99ef87ce92da985b31bb2442c879fe8a,2024-02-25,0.00156649,ETH,3.92,3.636,14.24,15.09,51.984373,
0x052cb03ef9c954845ac11a89faeb2d913d624b36e482b2f52440d5da57ff49ef,ETH,send,0.003414,0xfdf5e73a99ef87ce92da985b31bb2442c879fe8a,2024-02-25,0.0006942,ETH,1.74,3.636,6.31,6.69,0.003414,
0x6836b4ffc309f1335bcf1266e0bc4f4497aa79ebe30230e1d23c02050f78fb4a,USDT-ERC20,send,779.765595,0x596ada16e6e58e2052c4862a0e438bc011c43a7d,2024-02-25,0.00210351,ETH,5.26,3.636,19.12,20.27,779.765595,
0xe85a5abbed3f5744e27b9392922a74b75a903bcd1a4461ccfe20f76917522661,ETH,send,0.371476,0x7402f85b85927217cff8bf626371075afd54f014,2024-02-25,0.00060427,ETH,1.51,3.636,5.49,5.82,0.371476,
0x5433bd481d93cc6cdc7e358b7689a3ce8f8fe28924cae68d69f4c0ecf083bdc1,ETH,send,0.427528,0x43b84ff5a16eba4e0e9e1502d6ca47970612e918,2024-02-25,0.00067185,ETH,1.68,3.636,6.11,6.47,0.427528,
0x8d7656d081aacc756f210b9fe9f9fcbaeb71667cd27274c1306fc3510a3f8450,ETH,send,0.111191,0x933d6513112d818fb6d61c593c7ee225b4e295ff,2024-02-25,0.00054812,ETH,1.37,3.636,4.98,5.28,0.111191,
0x9039a403ab1c2a209f2aa8d09d24d3d97c13ec4c393edd092c30889c6f03072c,ETH,send,0.34212,0x35543ae80225c8913a0a19403769623cd3da0e8d,2024-02-25,0.00054812,ETH,1.37,3.636,4.98,5.28,0.34212,
0x8235e8c33216834dffc87a1d883e462a6ae574bb7997d6b28a8fac14ea1c6d54,ETH,send,0.34212,0x458657739dc8c0aa1e6166223659ebb95aef2f9b,2024-02-25,0.00058257,ETH,1.46,3.636,5.3,5.61,0.34212,
52fc22b7ddca76a92cc5444d6a1cbba00e334f22e7e932c3b7dd346a884a11a0,BTC,send,0.02837724,bc1q8y54jenrpnq38kdm9k78enkcnmeptcf7k3a7z0,2024-02-25,2.776e-05,BTC,1.25,3.636,4.54,4.81,0.02837724,
0x292905372dc44775f44b3484634ac45a29d917679f09b87aebcd7510957656e4,ETH,send,0.008558,0x0dc467573a4f8c85ddd2041189842025cbecabb3,2024-02-25,0.00052757,ETH,1.32,3.636,4.8,5.08,0.008558,
0xf2e02326a1838b03ceaac83dd193cb62d99f9abbeab54ab2a2f83365f20e97df,ETH,send,0.34668,0xd75b10e2873a299e19300583e53a66411e8021a4,2024-02-25,0.00050906,ETH,1.27,3.636,4.63,4.9,0.34668,
0x5cc2d6c431720bb8c60676573480975fd2aa6d9d3a64a2c136eaf219ab919c0c,ETH,send,0.085646,0x458657739dc8c0aa1e6166223659ebb95aef2f9b,2024-02-25,0.00057013,ETH,1.43,3.636,5.18,5.49,0.085646,
0xdf82c99785d7e36b241f6e1a402f7938f4a0715ca83c95f412b71361856ae697,ETH,send,0.085645,0x35543ae80225c8913a0a19403769623cd3da0e8d,2024-02-25,0.00056406,ETH,1.41,3.636,5.13,5.43,0.085645,
0xc34a9cbb113fa10a78d25172eeddb7b9fd2b7836ebd18b378b876b90da99c20f,ETH,send,0.428425,0x458657739dc8c0aa1e6166223659ebb95aef2f9b,2024-02-25,0.00053113,ETH,1.33,3.636,4.83,5.12,0.428425,
0x8ce794907eb7c287c67a1855b254bcc62981326470c174514c352a4f52f499bc,ETH,send,0.107106,0x933d6513112d818fb6d61c593c7ee225b4e295ff,2024-02-25,0.00062638,ETH,1.57,3.636,5.69,6.04,0.107106,
0x5f6ac4683db95a93286d84d48bb38b42708eb2734f5d336b4716f4eb36294778,ETH,send,0.428674,0x35543ae80225c8913a0a19403769623cd3da0e8d,2024-02-25,0.00059845,ETH,1.5,3.636,5.44,5.77,0.428674,
0xe7c24e8512be17e507fcd3a340740906d7cc208e5c962dd4246c697c0fff4ff0,USDT-ERC20,send,1299.55865,0xdc9b37bd523d98baaebe63ebf04f1e1d8890d218,2024-02-25,0.00129698,ETH,3.24,3.636,11.79,12.5,1299.55865,
0x4a73293efab2ced639054acff6b7456376e28fd77c7e0407d218e5b984b04130,ETH,send,0.428412,0x43b84ff5a16eba4e0e9e1502d6ca47970612e918,2024-02-25,0.0005978,ETH,1.49,3.636,5.43,5.76,0.428412,
0xa7feabf836c3a3aeec388245ab3e0b5e40d06d27d0bb8e01c18244b862f169a9,ETH,send,0.119954,0x06249b8bbad5a077b772c6f9347d5c0a07f57a6d,2024-02-25,0.00063914,ETH,1.6,3.636,5.81,6.16,0.119954,
0xf752fe621fa33b8d9da72632f51c30a8b1ee962997cf3664f094b85d4ed89a7e,USDT-ERC20,send,1299.55865,0xdc9b37bd523d98baaebe63ebf04f1e1d8890d218,2024-02-25,0.00210622,ETH,5.27,3.636,19.15,20.29,1299.55865,
0x353d47368553c7732839ba7c6e8eefdbcb2d6863087ef1a33147152071b74467,ETH,send,0.42925,0x7402f85b85927217cff8bf626371075afd54f014,2024-02-25,0.00053369,ETH,1.33,3.636,4.85,5.14,0.42925,
0x0596fbba2a94044b2bf9ca8e8d69a9985881408fba31606131598684018c026c,USDT-ERC20,send,38.986759,0x784a1a1d371ad4a82c91734aead4b8c237f2a15a,2024-02-25,0.00140654,ETH,3.52,3.636,12.79,13.55,38.986759,
0x91bd8cc184d4f2b2b6442a7ca5dca042767ef9b82641df5012aeadf8cd9fbea6,ETH,send,0.333996,0x56d2c775956752529d09542f510ddd57473933d1,2024-02-25,0.00061661,ETH,1.54,3.636,5.6,5.94,0.333996,
0x9882f8e243070e4a7a0155a14e828b03cff91def100b5eb54e6ba7f126317bc8,ETH,send,0.428725,0xd75b10e2873a299e19300583e53a66411e8021a4,2024-02-25,0.00062388,ETH,1.56,3.636,5.67,6.01,0.428725,
0x170a1bc448529d9c69a8c0ad85555a1a5b612ace6a0f7a5470f3d85685391dc7,ETH,send,0.42845,0x56d2c775956752529d09542f510ddd57473933d1,2024-02-25,0.00061443,ETH,1.54,3.636,5.59,5.92,0.42845,
376254bcda8aeefa6446fc2fa23fa42598bf28c6874ff7c341c4ae8e3d128793,BTC,send,1.80498032,bc1qyevxf9slula4dfnckp4dasjfmkhz03wzxjwgnd,2024-02-25,2.413e-05,BTC,1.09,3.636,3.95,4.19,1.80498032,
0xbb6fc3eda986d5e03724de580af9ff545a1fae0a6542d2740f94332f6db5c99d,USDT-ERC20,send,77.974938,0x4f6c65d3a79ba0b5dbda6e1956d42a4766789a61,2024-02-25,0.00133992,ETH,3.35,3.636,12.18,12.91,77.974938,
0xf93b84b80a0985be8c8382b91eb92c8561a864563f8fed53f25b5e0f43407798,ETH,send,0.017125,0x56d2c775956752529d09542f510ddd57473933d1,2024-02-25,0.00057847,ETH,1.45,3.636,5.26,5.57,0.017125,
0xa2cddea792f6b253578d5fdd04d973dbc61d02b121bd9f59d1ffc3d8de4b83d0,ETH,send,0.025662,0x698f537e7bce46c5b09e45f4b1f54be71327e4b9,2024-02-25,0.00057893,ETH,1.45,3.636,5.26,5.58,0.025662,
0xb4a456b469324858a5a20b96b9fada8ac8670e20d6a1e75c0e21d09f8df0dfd5,USDT-ERC20,send,285.896952,0xd6c42a2f637ebcb7fd790ae19226c3b9ba2810c2,2024-02-25,0.00191663,ETH,4.79,3.636,17.42,18.47,285.896952,
af1f613b3e12b9a9c6158c4c54e275dceb732d7c1b2fd48a3272464387e77ec7,BTC,send,0.02589718,19M5Sqpej4jGYnts8zak3rqkLZV3HiAGbN,2024-02-25,3.994e-05,BTC,1.8,3.636,6.53,6.93,0.02589718,
7b7371278d759364838e830fba389af4eef68cab64803c1c588c123d45121a8d,BTC,send,1.85050545,bc1q74yh2kr7edwffujcr85ydkwne65aze98w95sft,2024-02-25,2.015e-05,BTC,0.91,3.636,3.3,3.49,1.85050545,
0x760dacb4173df3103a32ebfdc1e3e4f754b993362e45ae26413b288a4d15540c,USDT-ERC20,send,77.972706,0x93a42cc7f2b70ebe756f6d03b6ed76ca5bbb20f4,2024-02-25,0.00118105,ETH,2.95,3.636,10.74,11.38,77.972706,
0xd58a1ca7625870dcca418f9404203e53642d08a4100548c389339112430dd45c,USDT-ERC20,send,70.175436,0x80f0e74f731451ab16c4090dfd1e0b27e6b36cbf,2024-02-25,0.00152234,ETH,3.81,3.636,13.84,14.67,70.175436,
0x9d621cef59fef7ff217b0b77e9112563f9d7c906cd30ac3c76450be495a4f85a,ETH,send,0.017151,0x0e84c5dfcee182f74577de07a9affe265f606645,2024-02-25,0.00054771,ETH,1.37,3.636,4.98,5.28,0.017151,
0x0abcb5c0217c7fccefc4883467355c186b191c8ba04f61cb154cf0c5d01b7b59,ETH,send,0.00429,0x58800a5053e609fc578b8b194a02826b7eeec4e2,2024-02-25,0.00053655,ETH,1.34,3.636,4.88,5.17,0.00429,
0xa87d2262c7220f04ac3393d871ea59d72ed99e039cd7a25e9e8441037b24fabc,ETH,send,0.017161,0x5e35cb3f918eb1f37c5916371b634f1eacd379c2,2024-02-25,0.00056145,ETH,1.4,3.636,5.1,5.41,0.017161,
e66b8d399c2ddbe0620548dab872e756604d0891294191506cd9f72705ec6753,BTC,send,1.8716816,bc1q00r6mk6ayg6pxhtxd5ylmwwmt0rn5nd0pjrrv2,2024-02-25,2.8e-05,BTC,1.26,3.636,4.58,4.86,1.8716816,
0xd0214da1fa0c4195969f91f3c6dad02403ead903725248595c3200fecf92c6c3,ETH,send,0.004298,0x58800a5053e609fc578b8b194a02826b7eeec4e2,2024-02-25,0.00053208,ETH,1.33,3.636,4.84,5.13,0.004298,
0x0368e5e4aeee09d01d1b9b77a6043a727c39cae9da41873bfb0871f1500d325b,USDT-ERC20,send,506.817324,0xa0a6868fc3c524ac85d001b1a95f68c83fddc3ce,2024-02-25,0.00121559,ETH,3.04,3.636,11.05,11.71,506.817324,
0xcc1cce00d74d811e737d16b4ce8ffd168882eb7d4976ce2067456a545fad5e9f,ETH,send,0.05157,0xa8d23c6fe11ac709aee2a2f34006db0f00c5d32f,2024-02-25,0.00054598,ETH,1.36,3.636,4.96,5.26,0.05157,
0x4fbfd5441d3c0137a633979e0470701223818fcca88c722a038eec130abb6927,USDT-ERC20,send,1039.6253,0xab1583b3936fa43baeb774bfe02941d4dcf9f29b,2024-02-25,0.00177935,ETH,4.45,3.636,16.17,17.14,1039.6253,
0xf80170b41c688dab7601d1b38c6b1e36c20d53166b3d5c918d522e311e4b1fb8,USDT-ERC20,send,909.67212,0xcff8c2ac6379533b1a1ca1093a5a4956b4c7695b,2024-02-25,0.0012683,ETH,3.17,3.636,11.53,12.22,909.67212,
0xbd1480b55230127718840cb37b89da79e37cf0160a343d123b51512631bbfb9e,ETH,send,0.08592,0xa8d23c6fe11ac709aee2a2f34006db0f00c5d32f,2024-02-25,0.00055206,ETH,1.38,3.636,5.02,5.32,0.08592,
0xa7776b071591d497a99f6379d60c15c71ce0d3c6f3bddff34c8c4ca77a0abe96,USDT-ERC20,send,51.981265,0x784a1a1d371ad4a82c91734aead4b8c237f2a15a,2024-02-25,0.00126041,ETH,3.15,3.636,11.46,12.14,51.981265,
0x56a19987698fd4b1107f82f0e1dacabd6631c9ad63f00f5afd3f61db629092e8,USDT-ERC20,send,1299.531625,0xcff8c2ac6379533b1a1ca1093a5a4956b4c7695b,2024-02-25,0.00178892,ETH,4.47,3.636,16.26,17.24,1299.531625,
0x482b8a66607ec42fcda4ed751b9acf0e64554bd8b523c37e649622ce20273bb2,ETH,send,0.081628,0xa8d23c6fe11ac709aee2a2f34006db0f00c5d32f,2024-02-25,0.00052592,ETH,1.31,3.636,4.78,5.07,0.081628,
0x0f26ee26b76619b8568bdee238d115a7f5b8fa04769d3bdf2ddaa948238e0fea,USDT-ERC20,send,96.16634,0x0c47e7deec2b2a43f19ae93bbd319850f9a34ffc,2024-02-25,0.00120987,ETH,3.02,3.636,11.0,11.66,96.16634,
0xfa521e7fddc1328288a0e2518915af3d9fdd26b0d4e0fc70c01abe8bbcee5dc6,USDT-ERC20,send,174.137234,0x6250f08208dfe41323119aa673e7567fe98ab01f,2024-02-25,0.0011801,ETH,2.95,3.636,10.73,11.37,174.137234,
0x86f1bc6d046339204172c21255c89a9c4049ab1b954da3117e07e0a1d6d53097,USDT-ERC20,send,155.943794,0xce29fe4496dec44533014dc1a42def5fb563c815,2024-02-25,0.00189459,ETH,4.74,3.636,17.22,18.26,155.943794,
0x359b01887ae0fcfd50060d0898a1ab387564a578679c8cc3c6efcf6ecfd640d9,ETH,send,0.17172,0xac2d31e3fb998d6bf864347ce2aacb2055c58bf9,2024-02-25,0.00058382,ETH,1.46,3.636,5.31,5.63,0.17172,
14d95969302abee2cd4d5c2fcc3051631e2c020943bbc684c00494dc947f459e,BTC,send,0.08544003,bc1qsjw9wmglccfqact0gyndunhvtnf5gqut4s2yf6,2024-02-25,4.697e-05,BTC,2.11,3.636,7.69,8.15,0.08544003,
0xe856d5c4c133273b1a16d59992c04e39309480364f007593721e74e28bee11a2,USDT-ERC20,send,98.766455,0x77bffbdfc1d9b1ff580cbeccda57bb0df305a3ec,2024-02-25,0.00156437,ETH,3.91,3.636,14.22,15.07,98.766455,
0x855bdfa9463f3684d25ebeafacf92ca0375ce728c2d149073eea15015b8f955c,USDT-ERC20,send,441.828121,0xf5813e87f31a9c78f8286f2a49728ef7d73b6396,2024-02-25,0.00114799,ETH,2.87,3.636,10.44,11.06,441.828121,
f169268b1f2f255ebf74978119fa73a10bdc959bb2089869cc75dea0158453e1,BTC,send,1.9697636,3PDrAiRKQJy751VeT3JGiqxc97xTBbC6Aj,2024-02-25,3.415e-05,BTC,1.54,3.636,5.59,5.92,1.9697636,
0x0471e58f7f9f04012a5aa7921f19947866cf229c1bc2b99fc339a484204d54d1,USDT-ERC20,send,675.770495,0x8d55feb873d7a4c22435bd4a8cd215c7739d6b4b,2024-02-25,0.00167247,ETH,4.18,3.636,15.2,16.11,675.770495,
0x919f8d941aa40c7dd9cd14b2adf2b106e4237ea7735e158a1e818f0286cdb6ef,USDT-ERC20,send,961.663411,0x8f644f8a467d17dd1b0702a9989a242ecc64b8bd,2024-02-25,0.00153698,ETH,3.84,3.636,13.97,14.81,961.663411,
0xbb293b489b64064e15ce68c41273d7e10109cb83ca13acd43b325b9cd735df01,USDT-ERC20,send,129.954515,0xac7dcb1ccddfaeb2c9ad7b1057da2623842c0217,2024-02-25,0.00123327,ETH,3.08,3.636,11.21,11.88,129.954515,
0x7f713579532ddff11a7bbdb2d3b5f90fa7cc099a4f534f213128441e3ac58b3c,ETH,send,0.034496,0xd293fbd2fb066fd955aa90492923686f91d05188,2024-02-25,0.00056071,ETH,1.4,3.636,5.1,5.4,0.034496,
0x3c9e24424721f619832bc4b4e582e5309a158df0299ef5043c48600074586b26,USDT-ERC20,send,311.897316,0xac1f535ace27207b9adb08972cc50d548eac206b,2024-02-25,0.00125277,ETH,3.13,3.636,11.39,12.07,311.897316,
3b24d59becb2d34f2c368448031422b60c9f28ec789cc97536c871e95a8f6aa2,BTC,send,0.01487159,bc1qpg2msf8mzln9t5gs6ykalhh4x02ksrkxa0dzdg,2024-02-25,3.441e-05,BTC,1.55,3.636,5.63,5.97,0.01487159,
0x457f1d02c0552235a86b258756d867b10c29b03f5bffa3576a7debfa73a32a0f,USDT-ERC20,send,363.858453,0x18465cb608c9716d1cf45befc834054e0c8829fd,2024-02-25,0.00129783,ETH,3.24,3.636,11.8,12.51,363.858453,
0x7ab10dc38714a754418a73b8153a21e77d964bafe0f6d50224b746c14253c03e,ETH,send,0.017226,0x5e35cb3f918eb1f37c5916371b634f1eacd379c2,2024-02-25,0.00059423,ETH,1.49,3.636,5.4,5.73,0.017226,
0xace3a44f13a903f81eb3d503a5bfff9e75c62bd3d479ee6d8273d9b206ebf8ad,ETH,send,0.007741,0xf1f23e4b659d84003a9307f4bab7989ed30a6133,2024-02-25,0.00055515,ETH,1.39,3.636,5.05,5.35,0.007741,
80fc6711dbc5bd399d418d9e730ef7b66afdacc2d346e6673f1b79eb9acd2c23,BTC,send,2.00845875,bc1qm474r83pnnrsv4jlelha5rwhtrk7de76zjwj6s,2024-02-25,2.197e-05,BTC,0.99,3.636,3.59,3.81,2.00845875,
0xccc5d5b80046dc0bd2b90c2f0765da1fe8c592c64455799e9d92ddc2a6dcb7ee,ETH,send,0.257229,0xc2c92e6235c5d353adb65389efc66071dba04095,2024-02-25,0.00058939,ETH,1.47,3.636,5.36,5.68,0.257229,
0xb1e61356cb0730bde9b8f25f0da3e560544ec4a27ca4da3645bef2fb4b07fe20,ETH,send,0.4277,0x8a3ef01816b2748d576672fbc940cd87db101a75,2024-02-25,0.00051422,ETH,1.29,3.636,4.67,4.95,0.4277,
0x0889fd965142722406f6f75180bc4271666e97c81f1bd00b94f5efe71b9221a7,ETH,send,0.428475,0x8a3ef01816b2748d576672fbc940cd87db101a75,2024-02-25,0.00055539,ETH,1.39,3.636,5.05,5.35,0.428475,
ff7549828c3f1b9bf29e0fb8f55a80ed70c86d8609d3885a91c0017ee82b0091,BTC,send,2.02957172,bc1qwwxphjlmfg2vws6eee59ekkjq0fsutndys3vvm,2024-02-25,5.116e-05,BTC,2.3,3.636,8.37,8.87,2.02957172,
54ffaebb4916685ba9fad17a47d827dfbc7460b748704a78d649f202ab6e339e,BTC,send,2.11912688,3F86y7cHXnsYpvhEehuZXvqP4xz5AQvHK5,2024-02-25,3.022e-05,BTC,1.36,3.636,4.94,5.24,2.11912688,
0x18b6d3c12695aec9e9aa64451ce8aed3a81c0daea2f33b290f13a1722176b7e0,ETH,send,0.030023,0xb846d122341d23e8822ee4c693aeb02d94c50b33,2024-02-25,0.00054945,ETH,1.37,3.636,4.99,5.29,0.030023,
0x364c04c4da6d169d5884f0a3e65da128ebb4a7565858f247bdec16a761a1ed12,USDT-ERC20,send,181.938211,0xc3548f8ccbc16089c7496a4479e77bdcb9f2f63b,2024-02-25,0.00160722,ETH,4.02,3.636,14.61,15.49,181.938211,
0xa11893a9cf24422e00ece66fa20ebc3b5db127ac03f8d36df5541af700a0784a,ETH,send,0.089911,0x21caa55033390271d07065d7e20c472938a13aa5,2024-02-25,0.00051489,ETH,1.29,3.636,4.68,4.96,0.089911,
0xf74e5133c79ab79794ff850f177a4a8d19cbb2787b9f0efb64c0e3f3ff8ecdab,ETH,send,0.41993,0x21caa55033390271d07065d7e20c472938a13aa5,2024-02-25,0.00051303,ETH,1.28,3.636,4.66,4.94,0.41993,
0x8462f8012a328ad542f533a5dc2679918ce9a02d54154755a0b4dad43fe81596,ETH,send,0.001711,0xf123d08e8b1b5b4b513f6345b92bef7f9b8b944e,2024-02-25,0.00044547,ETH,1.11,3.636,4.05,4.29,0.001711,
097621c8c3173bd2ea3d5be5626c022dc2228917848c9c3b1332948e1cccdf7d,BTC,send,0.0124635,bc1q8lfuc2gwqhng4c4fw5m8dl96m554v90auqg4lz,2024-02-25,4.38e-05,BTC,1.97,3.636,7.17,7.6,0.0124635,
4fba288f5aa406ed1fa05b7817e6b3cc5109aee2c1bbfc5e64e7aeed56f859a8,BTC,send,0.00582662,bc1qtmu2gfqjzewcxyh0qyt87rgz2ydudy6kqwcfyv,2024-02-23,2.184e-05,BTC,0.98,3.636,3.57,3.79,0.00582662,
0xacbaf4d99a017c1a44c302e495b2e87ad227c56ecf8198c2c2830bab6ccdc697,ETH,send,0.052978,0x03b219c8d930258cba306f8cfe8994e8afdc1963,2024-02-23,0.00075171,ETH,1.88,3.636,6.83,7.24,0.052978,
9a7a6726247fe54a3277f9448dac74eba5d98b93e05197f86143bb18c61d4569,BTC,send,0.00342571,1JKgEwqZcxcc9HrPdQdzxhHDRdBtgQwMtd,2024-02-23,1.829e-05,BTC,0.82,3.636,2.99,3.17,0.00342571,
4104609aff7cf754c6198bdb32fa5a4fa3ca8fb1fb7044be9e579f54d5f2d0cf,BTC,send,2.1378981,bc1qswzl435a9k32px8m4xwmj7lc8z3n8eu686artt,2024-02-23,3.467e-05,BTC,1.56,3.636,5.67,6.01,2.1378981,
0x007fda4c1827a2888e6cfa2bb252343d4fe581af58db63513ebd747851073d53,ETH,send,0.022928,0x0e84c5dfcee182f74577de07a9affe265f606645,2024-02-23,0.00079079,ETH,1.98,3.636,7.19,7.62,0.022928,
0xf3942ab53c9b7f62cfe2a04108ccfe4a0321baf1809462f3cb733f3e0e50d990,ETH,send,0.282464,0x240e6f4b442e6b5075279805d2712b8998f97b68,2024-02-23,0.0008226,ETH,2.06,3.636,7.48,7.93,0.282464,
0x543340a37e9d0afd9c10c28f92ce63c5f39cc90d8d769c7953ee6c976a9f776c,ETH,send,0.352199,0x32d35b45f61fa7e78b763ad0d08a3ba44df30509,2024-02-23,0.0006968,ETH,1.74,3.636,6.33,6.71,0.352199,
4b01f0bdb4ea4cf247b1c1c4bd9d4f236c10b45e8a0de7ace17168326d937305,BTC,send,0.02811246,1HAtht1jtyKQseo6VfupGvRvw4fscSg1Fc,2024-02-23,2.654e-05,BTC,1.19,3.636,4.34,4.6,0.02811246,
0x8896b8d44d3453c0675f2a3743cd73bd51d6019b7db716ca38cae56909cf41a6,USDT-ERC20,send,1294.9778,0x3dc2e5f509d13efeed6e74d377c4e234a1196ff9,2024-02-23,0.00193055,ETH,4.83,3.636,17.55,18.6,1294.9778,
a8fb3daa9e4084ce6094e27a9b8df3e2fb7e904883531fc155a52ba0aa22ce42,BTC,send,0.02872297,bc1qxv5tjzl2e9ruv5q92rfjfp4l2aahln50a65ghl,2024-02-23,3.403e-05,BTC,1.53,3.636,5.57,5.9,0.02872297,
0xfa192002179bd9f119c015fcf4ba60f7ba95aaedede162d83bec57ba8bb8359c,ETH,send,0.005283,0x7516d98df6a1fa198cb58947b52f263746cee679,2024-02-23,0.00078725,ETH,1.97,3.636,7.16,7.59,0.005283,
0x2bd31858a1927fc2ffab6c3173df6bdcdbbd371fef427835ba9ebeeab5106acb,USDT-ERC20,send,1294.9778,0x0f2411a191cc0bb045156716755fc390e8c2278e,2024-02-23,0.00264652,ETH,6.62,3.636,24.06,25.5,1294.9778,
0x8030e37d20105ce75f1c5508bb29113c2e1e33445d8a7d77f2314bdf725d4f29,USDT-ERC20,send,517.99112,0x1df0ff24f49c4b098839304f238886147dbda43a,2024-02-23,0.00165693,ETH,4.14,3.636,15.06,15.97,517.99112,
0x6607cf4fe554693de80ce6a63898e2a1cf76cd32fed6cd39e4a31a78842d1bbc,ETH,send,0.035212,0xd50f3725703cb462a153256e2a680580d55e4f74,2024-02-23,0.00077467,ETH,1.94,3.636,7.04,7.46,0.035212,
0x335473a910464eb6b4cca423536bbff8d9c3c760fee8c98972232b735caa9c57,USDT-ERC20,send,776.97864,0xab940fe74c5ee75a2f340c3e09ad72b086cbaea9,2024-02-23,0.00229264,ETH,5.73,3.636,20.84,22.09,776.97864,
0xc5e4a494dc664dc3bd1e8ce561a2680a75cc88ac92c2c3a8a11fd409e8dfb671,USDT-ERC20,send,25.899288,0xae9c517a7f267b32d1d413dbac72e40e43904b31,2024-02-23,0.00157536,ETH,3.94,3.636,14.32,15.18,25.899288,
0x69ba21ed607b750c65cf1c34016dbfc2b3b32e3058061f065e81aed44442552e,USDT-ERC20,send,207.194304,0xdc81e4281500558c69996c0f30f2efdd9de24960,2024-02-23,0.00162256,ETH,4.06,3.636,14.75,15.63,207.194304,
0x85fbf23c58f3a7869087a46843c665ba6417f3a385806f34db51e5b39f622b7d,ETH,send,0.039643,0x5e35cb3f918eb1f37c5916371b634f1eacd379c2,2024-02-23,0.00085774,ETH,2.14,3.636,7.8,8.26,0.039643,
62f96794faf9beef8b270f8037efe08d1181836fbaf594464ea894825ea7d8bc,BTC,send,2.22426304,bc1qfar5n9fax5902tkr5kyhzzxvxu2xdrae0pd7de,2024-02-23,2.971e-05,BTC,1.34,3.636,4.86,5.15,2.22426304,
0xf8ec5a4d2caba164e8557dd78c2edd6746661a3c7e797e6dced67fb5cceea1ae,USDT-ERC20,send,25.899757,0xa60cbc90dfca6f5a45c80b9dd6c71d2f488c1f24,2024-02-23,0.00251239,ETH,6.28,3.636,22.84,24.21,25.899757,
0xb049230236772c723d28f8e2dd40091fd39af8900863e89403a5090e86d9b768,USDT-ERC20,send,258.99556,0x27da304879f3a2fa48dbdbcd40691d15256e0be7,2024-02-23,0.00249438,ETH,6.24,3.636,22.67,24.03,258.99556,
